entity_a_id,entity_b_id,cosine_similarity
entity_79,entity_202,0.4397074580192566
entity_79,entity_203,0.49476808309555054
entity_79,entity_204,0.5934051275253296
entity_79,entity_205,0.8233305215835571
entity_79,entity_244,0.37920713424682617
entity_79,entity_245,0.24150504171848297
entity_79,entity_246,0.2289443016052246
entity_79,entity_247,0.14974506199359894
entity_79,entity_248,0.20992213487625122
entity_79,entity_249,0.21292676031589508
entity_79,entity_250,0.1629704087972641
entity_79,entity_251,0.15570802986621857
entity_79,entity_253,0.3862267732620239
entity_79,entity_254,0.21482405066490173
entity_79,entity_256,0.38992488384246826
entity_79,entity_257,0.4261290729045868
entity_79,entity_258,0.2445507049560547
entity_79,entity_259,0.2077282965183258
entity_79,entity_260,0.2223188281059265
entity_79,entity_261,0.13395127654075623
entity_79,entity_263,0.3896391987800598
entity_79,entity_264,0.25987526774406433
entity_79,entity_265,0.2034982144832611
entity_79,entity_266,0.21835745871067047
entity_79,entity_267,0.19609177112579346
entity_79,entity_268,0.2432047724723816
entity_79,entity_269,0.31940987706184387
entity_79,entity_270,0.16735705733299255
entity_79,entity_271,0.15779632329940796
entity_79,entity_273,0.40093785524368286
entity_79,entity_274,0.17945596575737
entity_79,entity_275,0.16474509239196777
entity_79,entity_276,0.0988217145204544
entity_79,entity_278,0.3658740520477295
entity_79,entity_279,0.2627605199813843
entity_79,entity_280,0.21469658613204956
entity_79,entity_281,0.2007673680782318
entity_79,entity_282,0.17808079719543457
entity_79,entity_283,0.20316144824028015
entity_79,entity_284,0.08681692183017731
entity_79,entity_285,0.18386346101760864
entity_79,entity_287,0.3195168375968933
entity_79,entity_288,0.44610780477523804
entity_79,entity_289,0.4629119038581848
entity_79,entity_290,0.4061415195465088
entity_79,entity_291,0.1276218593120575
entity_79,entity_293,0.4502224326133728
entity_79,entity_294,0.4075145125389099
entity_79,entity_295,0.19543468952178955
entity_79,entity_296,0.22287937998771667
entity_79,entity_297,0.06709319353103638
entity_79,entity_298,0.18914006650447845
entity_79,entity_299,0.17613786458969116
entity_79,entity_300,0.031246891245245934
entity_79,entity_302,0.4229927659034729
entity_79,entity_303,0.46319779753685
entity_79,entity_304,0.49234360456466675
entity_79,entity_305,0.31619346141815186
entity_79,entity_307,0.32858359813690186
entity_79,entity_308,0.22578491270542145
entity_79,entity_309,0.20746803283691406
entity_79,entity_310,0.15577739477157593
entity_79,entity_311,0.13750526309013367
entity_79,entity_312,0.1615663766860962
entity_79,entity_313,0.04739878326654434
entity_79,entity_314,0.05536840856075287
entity_79,entity_315,0.027211777865886688
entity_79,entity_317,0.4090890884399414
entity_79,entity_318,0.45980530977249146
entity_79,entity_319,0.227061927318573
entity_79,entity_320,0.4472731947898865
entity_79,entity_321,0.1989762783050537
entity_79,entity_322,0.09143749624490738
entity_79,entity_323,0.059217024594545364
entity_79,entity_324,0.1649252325296402
entity_79,entity_325,0.08903110027313232
entity_79,entity_327,0.37064826488494873
entity_79,entity_328,0.21002522110939026
entity_79,entity_329,0.2203754484653473
entity_79,entity_330,0.1861514449119568
entity_79,entity_331,0.021708063781261444
entity_79,entity_332,0.07785429060459137
entity_79,entity_334,0.3803825378417969
entity_79,entity_335,0.41768789291381836
entity_79,entity_336,0.4617740511894226
entity_79,entity_337,0.4545918107032776
entity_79,entity_338,0.19316095113754272
entity_79,entity_339,0.07127979397773743
entity_79,entity_340,0.17592886090278625
entity_79,entity_341,0.13257423043251038
entity_79,entity_342,0.2121063470840454
entity_79,entity_343,0.04961688444018364
entity_79,entity_344,0.12959088385105133
entity_79,entity_345,0.05565435066819191
entity_79,entity_346,0.18738813698291779
entity_79,entity_347,0.19387903809547424
entity_79,entity_349,0.3812585175037384
entity_79,entity_350,0.4129554033279419
entity_79,entity_351,0.4880449175834656
entity_79,entity_352,0.145463228225708
entity_79,entity_353,0.14329984784126282
entity_79,entity_354,-0.008937787264585495
entity_79,entity_355,0.050716061145067215
entity_79,entity_357,0.3419964015483856
entity_79,entity_358,0.4256359338760376
entity_79,entity_359,0.1578102707862854
entity_79,entity_360,0.1763572096824646
entity_79,entity_361,0.020386677235364914
entity_79,entity_362,0.09754559397697449
entity_79,entity_364,0.40490642189979553
entity_79,entity_365,0.4440567195415497
entity_79,entity_366,0.5045211911201477
entity_79,entity_367,0.4650405943393707
entity_79,entity_368,0.18992459774017334
entity_79,entity_369,0.11805650591850281
entity_80,entity_96,0.22889365255832672
entity_80,entity_97,0.41674378514289856
entity_80,entity_98,0.41048139333724976
entity_80,entity_99,0.4404117465019226
entity_80,entity_100,0.39998680353164673
entity_80,entity_101,0.5368276834487915
entity_80,entity_102,0.5596888661384583
entity_80,entity_103,0.4732997417449951
entity_80,entity_104,0.4140816032886505
entity_80,entity_105,0.5656049251556396
entity_80,entity_106,0.4121369421482086
entity_80,entity_107,0.20999321341514587
entity_80,entity_108,0.04691721871495247
entity_80,entity_110,0.22064733505249023
entity_80,entity_111,0.4249723255634308
entity_80,entity_112,0.3874928951263428
entity_80,entity_113,0.38354456424713135
entity_80,entity_114,0.4746605157852173
entity_80,entity_115,0.25270771980285645
entity_80,entity_116,0.22015982866287231
entity_80,entity_117,0.36264002323150635
entity_80,entity_119,0.24387511610984802
entity_80,entity_120,0.516857385635376
entity_80,entity_121,0.4550151824951172
entity_80,entity_122,0.5532475709915161
entity_80,entity_123,0.5798330307006836
entity_80,entity_124,0.47471997141838074
entity_80,entity_125,0.44781434535980225
entity_80,entity_126,0.6028103232383728
entity_80,entity_127,0.49252405762672424
entity_80,entity_129,0.306610107421875
entity_80,entity_130,0.4208129048347473
entity_80,entity_131,0.29168701171875
entity_80,entity_132,0.18523049354553223
entity_80,entity_133,0.26291197538375854
entity_80,entity_135,0.28966718912124634
entity_80,entity_136,0.18263491988182068
entity_80,entity_137,0.1794741451740265
entity_80,entity_138,0.3339364230632782
entity_80,entity_139,0.4277632236480713
entity_80,entity_140,0.46261629462242126
entity_80,entity_141,0.2964203357696533
entity_80,entity_143,0.2867444157600403
entity_80,entity_144,0.4871364235877991
entity_80,entity_145,0.18413811922073364
entity_80,entity_146,0.12375642359256744
entity_80,entity_148,0.37139421701431274
entity_80,entity_149,0.38672327995300293
entity_80,entity_150,0.3549516797065735
entity_80,entity_151,0.03449711948633194
entity_80,entity_153,0.3361256718635559
entity_80,entity_154,0.3908814787864685
entity_80,entity_155,0.3454255163669586
entity_80,entity_156,0.3977395296096802
entity_80,entity_157,0.45193660259246826
entity_80,entity_158,0.4408010244369507
entity_80,entity_159,0.13846944272518158
entity_80,entity_160,-0.010859312489628792
entity_80,entity_161,0.08533761650323868
entity_80,entity_164,0.18761417269706726
entity_80,entity_165,0.3090936541557312
entity_80,entity_166,0.21165154874324799
entity_80,entity_167,0.2814755439758301
entity_80,entity_168,0.5004733800888062
entity_80,entity_169,0.4694620668888092
entity_80,entity_170,0.3927091360092163
entity_80,entity_171,0.4399738013744354
entity_80,entity_173,0.15346907079219818
entity_80,entity_174,0.17151516675949097
entity_80,entity_175,0.2277449369430542
entity_80,entity_176,0.4104037880897522
entity_80,entity_177,0.46180108189582825
entity_80,entity_178,0.3800939619541168
entity_80,entity_179,0.4309730529785156
entity_80,entity_180,0.38594943284988403
entity_80,entity_181,0.4403948485851288
entity_80,entity_182,0.12783581018447876
entity_80,entity_183,0.4551430940628052
entity_80,entity_184,0.29141151905059814
entity_80,entity_186,0.2629793882369995
entity_80,entity_187,0.24618975818157196
entity_80,entity_188,0.2744836211204529
entity_80,entity_189,0.2639636993408203
entity_80,entity_190,0.2567366361618042
entity_80,entity_191,0.33203428983688354
entity_80,entity_192,0.28992342948913574
entity_80,entity_193,0.29129308462142944
entity_80,entity_194,0.47909116744995117
entity_80,entity_195,0.4472219944000244
entity_80,entity_196,0.19715285301208496
entity_80,entity_197,0.29148513078689575
entity_80,entity_198,0.21777722239494324
entity_80,entity_199,0.2377653419971466
entity_80,entity_200,0.23529314994812012
entity_80,entity_201,0.21003027260303497
entity_80,entity_202,0.3052641451358795
entity_80,entity_203,0.23098215460777283
entity_80,entity_204,0.29174959659576416
entity_80,entity_205,0.4400632977485657
entity_80,entity_244,0.21589350700378418
entity_80,entity_245,0.46220511198043823
entity_80,entity_246,0.44596731662750244
entity_80,entity_247,0.10077139735221863
entity_80,entity_248,0.20399796962738037
entity_80,entity_249,0.1976974755525589
entity_80,entity_250,0.10215404629707336
entity_80,entity_251,0.0889037549495697
entity_80,entity_253,0.18455997109413147
entity_80,entity_254,0.4303056597709656
entity_80,entity_256,0.15943238139152527
entity_80,entity_257,0.16688446700572968
entity_80,entity_258,0.3891724944114685
entity_80,entity_259,0.35307037830352783
entity_80,entity_260,0.3219258189201355
entity_80,entity_261,0.3325316309928894
entity_80,entity_263,0.2218162566423416
entity_80,entity_264,0.4814234972000122
entity_80,entity_265,0.430312842130661
entity_80,entity_266,0.5095096826553345
entity_80,entity_267,0.515562891960144
entity_80,entity_268,0.41393229365348816
entity_80,entity_269,0.2706372141838074
entity_80,entity_270,0.25889158248901367
entity_80,entity_271,0.38454264402389526
entity_80,entity_273,0.21367168426513672
entity_80,entity_274,0.13562873005867004
entity_80,entity_275,0.059356365352869034
entity_80,entity_276,0.3227311670780182
entity_80,entity_278,0.18924134969711304
entity_80,entity_279,0.4923727214336395
entity_80,entity_280,0.45527344942092896
entity_80,entity_281,0.4597480297088623
entity_80,entity_282,0.43327248096466064
entity_80,entity_283,0.5384029150009155
entity_80,entity_284,0.09239592403173447
entity_80,entity_285,0.4544728398323059
entity_80,entity_287,0.18985703587532043
entity_80,entity_288,0.22428454458713531
entity_80,entity_289,0.24185386300086975
entity_80,entity_290,0.22029805183410645
entity_80,entity_291,0.14668121933937073
entity_80,entity_293,0.24611622095108032
entity_80,entity_294,0.1896866261959076
entity_80,entity_295,0.13885661959648132
entity_80,entity_296,0.39939045906066895
entity_80,entity_297,0.13952192664146423
entity_80,entity_298,0.11388102173805237
entity_80,entity_299,0.4201538860797882
entity_80,entity_300,0.09602430462837219
entity_80,entity_302,0.210524320602417
entity_80,entity_303,0.24902480840682983
entity_80,entity_304,0.2398500293493271
entity_80,entity_305,0.2783578634262085
entity_80,entity_307,0.14149272441864014
entity_80,entity_308,0.46585309505462646
entity_80,entity_309,0.43829336762428284
entity_80,entity_310,0.16169561445713043
entity_80,entity_311,0.09963042289018631
entity_80,entity_312,0.08865440636873245
entity_80,entity_313,0.14287614822387695
entity_80,entity_314,0.0743727907538414
entity_80,entity_315,0.13471025228500366
entity_80,entity_317,0.14022545516490936
entity_80,entity_318,0.18298904597759247
entity_80,entity_319,0.0958264097571373
entity_80,entity_320,0.15446719527244568
entity_80,entity_321,0.37337684631347656
entity_80,entity_322,0.09965790063142776
entity_80,entity_323,0.06875497102737427
entity_80,entity_324,0.07423218339681625
entity_80,entity_325,0.08596303313970566
entity_80,entity_327,0.19407065212726593
entity_80,entity_328,0.1378229856491089
entity_80,entity_329,0.13856488466262817
entity_80,entity_330,0.1508745700120926
entity_80,entity_331,0.013933561742305756
entity_80,entity_332,0.0368649922311306
entity_80,entity_334,0.1507907211780548
entity_80,entity_335,0.20078636705875397
entity_80,entity_336,0.1839408576488495
entity_80,entity_337,0.20965491235256195
entity_80,entity_338,0.13573187589645386
entity_80,entity_339,0.1897875964641571
entity_80,entity_340,0.09451954066753387
entity_80,entity_341,0.08910033106803894
entity_80,entity_342,0.40344908833503723
entity_80,entity_343,0.1280299574136734
entity_80,entity_344,0.08844584971666336
entity_80,entity_345,0.08704289048910141
entity_80,entity_346,0.10224537551403046
entity_80,entity_347,0.08389100432395935
entity_80,entity_349,0.135530024766922
entity_80,entity_350,0.1358218491077423
entity_80,entity_351,0.2420457899570465
entity_80,entity_352,0.06104046106338501
entity_80,entity_353,0.09373975545167923
entity_80,entity_354,-0.03204146400094032
entity_80,entity_355,0.1313757300376892
entity_80,entity_357,0.20569409430027008
entity_80,entity_358,0.2010037899017334
entity_80,entity_359,0.11860616505146027
entity_80,entity_360,0.17431098222732544
entity_80,entity_361,0.07162588834762573
entity_80,entity_362,0.35402315855026245
entity_80,entity_364,0.24854137003421783
entity_80,entity_365,0.2503114640712738
entity_80,entity_366,0.3117929697036743
entity_80,entity_367,0.23919987678527832
entity_80,entity_368,0.13725656270980835
entity_80,entity_369,0.0745437890291214
entity_81,entity_96,0.12648509442806244
entity_81,entity_97,0.2858477234840393
entity_81,entity_98,0.3252437114715576
entity_81,entity_99,0.2899920344352722
entity_81,entity_100,0.28413116931915283
entity_81,entity_101,0.2877429723739624
entity_81,entity_102,0.28012293577194214
entity_81,entity_103,0.2898552119731903
entity_81,entity_104,0.36376363039016724
entity_81,entity_105,0.3371952772140503
entity_81,entity_106,0.2928493022918701
entity_81,entity_107,0.1901448667049408
entity_81,entity_108,0.09022272378206253
entity_81,entity_110,0.14956602454185486
entity_81,entity_111,0.36531147360801697
entity_81,entity_112,0.32043349742889404
entity_81,entity_113,0.28753793239593506
entity_81,entity_114,0.3117600381374359
entity_81,entity_115,0.11661052703857422
entity_81,entity_116,0.23980028927326202
entity_81,entity_117,0.31442883610725403
entity_81,entity_119,0.06934680044651031
entity_81,entity_120,0.3040699064731598
entity_81,entity_121,0.27472275495529175
entity_81,entity_122,0.27631309628486633
entity_81,entity_123,0.27364808320999146
entity_81,entity_124,0.3445305824279785
entity_81,entity_125,0.27629727125167847
entity_81,entity_126,0.3363214135169983
entity_81,entity_127,0.32044297456741333
entity_81,entity_129,0.276407927274704
entity_81,entity_130,0.3505716025829315
entity_81,entity_131,0.34175997972488403
entity_81,entity_132,0.2031741440296173
entity_81,entity_133,0.27758824825286865
entity_81,entity_135,0.2524614632129669
entity_81,entity_136,0.1981065273284912
entity_81,entity_137,0.2056119740009308
entity_81,entity_138,0.3656160831451416
entity_81,entity_139,0.6645981073379517
entity_81,entity_140,0.4208100438117981
entity_81,entity_141,0.2302980273962021
entity_81,entity_143,0.159048393368721
entity_81,entity_144,0.36439043283462524
entity_81,entity_145,0.14360228180885315
entity_81,entity_146,0.1389056295156479
entity_81,entity_148,0.28659889101982117
entity_81,entity_149,0.3199729919433594
entity_81,entity_150,0.2802032232284546
entity_81,entity_151,0.06224025413393974
entity_81,entity_153,0.28061336278915405
entity_81,entity_154,0.3615114688873291
entity_81,entity_155,0.2742287516593933
entity_81,entity_156,0.369596004486084
entity_81,entity_157,0.4010281562805176
entity_81,entity_158,0.39905020594596863
entity_81,entity_159,0.2866678833961487
entity_81,entity_160,0.055123575031757355
entity_81,entity_161,0.14609336853027344
entity_81,entity_164,0.10415039956569672
entity_81,entity_165,0.1458599865436554
entity_81,entity_166,0.13628730177879333
entity_81,entity_167,0.15189805626869202
entity_81,entity_168,0.35274791717529297
entity_81,entity_169,0.2876737415790558
entity_81,entity_170,0.27982187271118164
entity_81,entity_171,0.2819957733154297
entity_81,entity_173,0.12906800210475922
entity_81,entity_174,0.1756514012813568
entity_81,entity_175,0.1940506398677826
entity_81,entity_176,0.3727806508541107
entity_81,entity_177,0.4071718454360962
entity_81,entity_178,0.3602939248085022
entity_81,entity_179,0.39958456158638
entity_81,entity_180,0.32370510697364807
entity_81,entity_181,0.3756290674209595
entity_81,entity_182,0.24875612556934357
entity_81,entity_183,0.4538727402687073
entity_81,entity_184,0.23279350996017456
entity_81,entity_186,0.20462319254875183
entity_81,entity_187,0.20322205126285553
entity_81,entity_188,0.21796882152557373
entity_81,entity_189,0.22906747460365295
entity_81,entity_190,0.2040632665157318
entity_81,entity_191,0.26580971479415894
entity_81,entity_192,0.22838859260082245
entity_81,entity_193,0.2103053629398346
entity_81,entity_194,0.4227195382118225
entity_81,entity_195,0.3855364918708801
entity_81,entity_196,0.1994299590587616
entity_81,entity_197,0.30653059482574463
entity_81,entity_198,0.18851238489151
entity_81,entity_199,0.26940613985061646
entity_81,entity_200,0.2312273532152176
entity_81,entity_201,0.23051570355892181
entity_81,entity_202,0.3380364775657654
entity_81,entity_203,0.1864182949066162
entity_81,entity_204,0.3149598240852356
entity_81,entity_205,0.3349432349205017
entity_81,entity_244,0.19307516515254974
entity_81,entity_245,0.3644563555717468
entity_81,entity_246,0.38224339485168457
entity_81,entity_247,0.1479061096906662
entity_81,entity_248,0.2676039934158325
entity_81,entity_249,0.25877538323402405
entity_81,entity_250,0.17445674538612366
entity_81,entity_251,0.16692665219306946
entity_81,entity_253,0.14126774668693542
entity_81,entity_254,0.3635600507259369
entity_81,entity_256,0.14002208411693573
entity_81,entity_257,0.14962688088417053
entity_81,entity_258,0.307516872882843
entity_81,entity_259,0.30728527903556824
entity_81,entity_260,0.2686350345611572
entity_81,entity_261,0.2557695508003235
entity_81,entity_263,0.160756453871727
entity_81,entity_264,0.34479820728302
entity_81,entity_265,0.33865076303482056
entity_81,entity_266,0.38643211126327515
entity_81,entity_267,0.420885294675827
entity_81,entity_268,0.3389768600463867
entity_81,entity_269,0.2287399023771286
entity_81,entity_270,0.21218620240688324
entity_81,entity_271,0.30140480399131775
entity_81,entity_273,0.19932499527931213
entity_81,entity_274,0.2099965661764145
entity_81,entity_275,0.12176603078842163
entity_81,entity_276,0.27486851811408997
entity_81,entity_278,0.13483813405036926
entity_81,entity_279,0.3701053261756897
entity_81,entity_280,0.38587379455566406
entity_81,entity_281,0.32684022188186646
entity_81,entity_282,0.3439943492412567
entity_81,entity_283,0.40966442227363586
entity_81,entity_284,0.11946992576122284
entity_81,entity_285,0.35841643810272217
entity_81,entity_287,0.15199917554855347
entity_81,entity_288,0.17131343483924866
entity_81,entity_289,0.1824999451637268
entity_81,entity_290,0.19386881589889526
entity_81,entity_291,0.17821094393730164
entity_81,entity_293,0.19658467173576355
entity_81,entity_294,0.19287919998168945
entity_81,entity_295,0.16722199320793152
entity_81,entity_296,0.35281306505203247
entity_81,entity_297,0.17714029550552368
entity_81,entity_298,0.19770905375480652
entity_81,entity_299,0.3033955693244934
entity_81,entity_300,0.1336033195257187
entity_81,entity_302,0.15866343677043915
entity_81,entity_303,0.23376555740833282
entity_81,entity_304,0.19341889023780823
entity_81,entity_305,0.24323777854442596
entity_81,entity_307,0.09406083822250366
entity_81,entity_308,0.3151266574859619
entity_81,entity_309,0.34575575590133667
entity_81,entity_310,0.16254106163978577
entity_81,entity_311,0.16603675484657288
entity_81,entity_312,0.20017105340957642
entity_81,entity_313,0.0707184448838234
entity_81,entity_314,0.031195471063256264
entity_81,entity_315,0.0651814341545105
entity_81,entity_317,0.1311170756816864
entity_81,entity_318,0.16615703701972961
entity_81,entity_319,0.17433087527751923
entity_81,entity_320,0.1591525673866272
entity_81,entity_321,0.3906029462814331
entity_81,entity_322,0.17562364041805267
entity_81,entity_323,0.14111283421516418
entity_81,entity_324,0.14846278727054596
entity_81,entity_325,0.2058618664741516
entity_81,entity_327,0.16212643682956696
entity_81,entity_328,0.18547141551971436
entity_81,entity_329,0.20719602704048157
entity_81,entity_330,0.2083839327096939
entity_81,entity_331,0.07117506861686707
entity_81,entity_332,0.10463474690914154
entity_81,entity_334,0.13600990176200867
entity_81,entity_335,0.18895842134952545
entity_81,entity_336,0.18998520076274872
entity_81,entity_337,0.2478368580341339
entity_81,entity_338,0.16776570677757263
entity_81,entity_339,0.2578927278518677
entity_81,entity_340,0.27532869577407837
entity_81,entity_341,0.1345309615135193
entity_81,entity_342,0.3497283160686493
entity_81,entity_343,0.160192608833313
entity_81,entity_344,0.09293701499700546
entity_81,entity_345,0.1449657529592514
entity_81,entity_346,0.20459267497062683
entity_81,entity_347,0.20075994729995728
entity_81,entity_349,0.11666293442249298
entity_81,entity_350,0.12888109683990479
entity_81,entity_351,0.22962212562561035
entity_81,entity_352,0.09796565771102905
entity_81,entity_353,0.13930433988571167
entity_81,entity_354,0.02144334465265274
entity_81,entity_355,0.1907806247472763
entity_81,entity_357,0.1910891830921173
entity_81,entity_358,0.21583285927772522
entity_81,entity_359,0.16495281457901
entity_81,entity_360,0.24437105655670166
entity_81,entity_361,0.12518346309661865
entity_81,entity_362,0.3646186590194702
entity_81,entity_364,0.2235771119594574
entity_81,entity_365,0.2442038208246231
entity_81,entity_366,0.24599029123783112
entity_81,entity_367,0.219446063041687
entity_81,entity_368,0.1860654652118683
entity_81,entity_369,0.14024284482002258
entity_83,entity_96,0.5654256343841553
entity_83,entity_97,0.15513725578784943
entity_83,entity_98,0.19299893081188202
entity_83,entity_99,0.23097458481788635
entity_83,entity_100,0.24695351719856262
entity_83,entity_101,0.20324178040027618
entity_83,entity_102,0.2258959710597992
entity_83,entity_103,0.2160836160182953
entity_83,entity_104,0.28468072414398193
entity_83,entity_105,0.2917853891849518
entity_83,entity_106,0.24586619436740875
entity_83,entity_107,0.3373202979564667
entity_83,entity_108,0.07136836647987366
entity_83,entity_110,0.5019527673721313
entity_83,entity_111,0.11142157018184662
entity_83,entity_112,0.14802353084087372
entity_83,entity_113,0.17746806144714355
entity_83,entity_114,0.11100798845291138
entity_83,entity_115,0.4086124897003174
entity_83,entity_116,0.13695752620697021
entity_83,entity_117,0.13950732350349426
entity_83,entity_119,0.5133580565452576
entity_83,entity_120,0.2061736285686493
entity_83,entity_121,0.265483021736145
entity_83,entity_122,0.19861182570457458
entity_83,entity_123,0.22984269261360168
entity_83,entity_124,0.2708622217178345
entity_83,entity_125,0.2554337978363037
entity_83,entity_126,0.28618645668029785
entity_83,entity_127,0.28151243925094604
entity_83,entity_129,0.5486150979995728
entity_83,entity_130,0.4416322112083435
entity_83,entity_131,0.33002570271492004
entity_83,entity_132,0.11733479052782059
entity_83,entity_133,0.3133706748485565
entity_83,entity_135,0.5606397390365601
entity_83,entity_136,0.02423664554953575
entity_83,entity_137,0.02488481067121029
entity_83,entity_138,-0.01344383880496025
entity_83,entity_139,0.20330750942230225
entity_83,entity_140,0.15590891242027283
entity_83,entity_141,0.4556264281272888
entity_83,entity_143,0.5307719707489014
entity_83,entity_144,0.42625635862350464
entity_83,entity_145,-0.04150984436273575
entity_83,entity_146,0.034741394221782684
entity_83,entity_148,0.3620140850543976
entity_83,entity_149,0.10474978387355804
entity_83,entity_150,0.09653855860233307
entity_83,entity_151,-0.038215164095163345
entity_83,entity_153,0.45447051525115967
entity_83,entity_154,0.13113068044185638
entity_83,entity_155,0.2910488247871399
entity_83,entity_156,0.1813373565673828
entity_83,entity_157,0.20379963517189026
entity_83,entity_158,0.1799813210964203
entity_83,entity_159,0.2697244882583618
entity_83,entity_160,0.08825519680976868
entity_83,entity_161,0.07503336668014526
entity_83,entity_164,0.6054428219795227
entity_83,entity_165,0.5245737433433533
entity_83,entity_166,0.531451940536499
entity_83,entity_167,0.46312469244003296
entity_83,entity_168,0.2357102781534195
entity_83,entity_169,0.1975478082895279
entity_83,entity_170,0.231459841132164
entity_83,entity_171,0.21963298320770264
entity_83,entity_173,0.5744140148162842
entity_83,entity_174,0.47632336616516113
entity_83,entity_175,0.4960554242134094
entity_83,entity_176,0.15600398182868958
entity_83,entity_177,0.2103036642074585
entity_83,entity_178,0.14465948939323425
entity_83,entity_179,0.20701542496681213
entity_83,entity_180,0.21399953961372375
entity_83,entity_181,0.15820913016796112
entity_83,entity_182,0.1905478686094284
entity_83,entity_183,0.21877062320709229
entity_83,entity_184,0.13135790824890137
entity_83,entity_186,0.5497157573699951
entity_83,entity_187,0.424363911151886
entity_83,entity_188,0.430739164352417
entity_83,entity_189,0.4005337655544281
entity_83,entity_190,0.3902437090873718
entity_83,entity_191,0.41559937596321106
entity_83,entity_192,0.4377795457839966
entity_83,entity_193,0.3939886689186096
entity_83,entity_194,0.3985520899295807
entity_83,entity_195,0.3330567479133606
entity_83,entity_196,0.29753872752189636
entity_83,entity_197,0.3051019310951233
entity_83,entity_198,0.2471565455198288
entity_83,entity_199,0.2874189615249634
entity_83,entity_200,0.13802696764469147
entity_83,entity_201,0.28099068999290466
entity_83,entity_202,0.06630139797925949
entity_83,entity_203,0.24773231148719788
entity_83,entity_204,0.30520543456077576
entity_83,entity_205,0.4232785105705261
entity_83,entity_244,0.562467634677887
entity_83,entity_245,0.25565940141677856
entity_83,entity_246,0.21459919214248657
entity_83,entity_247,0.20739859342575073
entity_83,entity_248,0.19623501598834991
entity_83,entity_249,0.2162708342075348
entity_83,entity_250,0.25601959228515625
entity_83,entity_251,0.24089248478412628
entity_83,entity_253,0.5760005116462708
entity_83,entity_254,0.21775642037391663
entity_83,entity_256,0.5320947170257568
entity_83,entity_257,0.39343905448913574
entity_83,entity_258,0.16963273286819458
entity_83,entity_259,0.1334109753370285
entity_83,entity_260,0.15034905076026917
entity_83,entity_261,0.15161067247390747
entity_83,entity_263,0.5137331485748291
entity_83,entity_264,0.2130970060825348
entity_83,entity_265,0.17928995192050934
entity_83,entity_266,0.11231428384780884
entity_83,entity_267,0.16224601864814758
entity_83,entity_268,0.2081620693206787
entity_83,entity_269,0.43006372451782227
entity_83,entity_270,0.17708519101142883
entity_83,entity_271,0.20997394621372223
entity_83,entity_273,0.5176696181297302
entity_83,entity_274,0.23673757910728455
entity_83,entity_275,0.22883445024490356
entity_83,entity_276,0.08907613158226013
entity_83,entity_278,0.5088024139404297
entity_83,entity_279,0.2092895358800888
entity_83,entity_280,0.16204527020454407
entity_83,entity_281,0.24040572345256805
entity_83,entity_282,0.2236485481262207
entity_83,entity_283,0.2528507113456726
entity_83,entity_284,-0.0014397688210010529
entity_83,entity_285,0.19262078404426575
entity_83,entity_287,0.4719220697879791
entity_83,entity_288,0.4207541346549988
entity_83,entity_289,0.4339192509651184
entity_83,entity_290,0.36879962682724
entity_83,entity_291,0.11680655181407928
entity_83,entity_293,0.555900514125824
entity_83,entity_294,0.2991974949836731
entity_83,entity_295,0.16954036056995392
entity_83,entity_296,0.10225128382444382
entity_83,entity_297,0.020565878599882126
entity_83,entity_298,0.16929882764816284
entity_83,entity_299,0.17751175165176392
entity_83,entity_300,0.042622245848178864
entity_83,entity_302,0.5572954416275024
entity_83,entity_303,0.30944502353668213
entity_83,entity_304,0.3286131024360657
entity_83,entity_305,0.29983416199684143
entity_83,entity_307,0.6376413106918335
entity_83,entity_308,0.3564220368862152
entity_83,entity_309,0.2993258535861969
entity_83,entity_310,0.3234103322029114
entity_83,entity_311,0.351961612701416
entity_83,entity_312,0.270672082901001
entity_83,entity_313,0.1798582822084427
entity_83,entity_314,0.21744585037231445
entity_83,entity_315,0.18034492433071136
entity_83,entity_317,0.6305009126663208
entity_83,entity_318,0.3777378797531128
entity_83,entity_319,0.33344852924346924
entity_83,entity_320,0.5303583741188049
entity_83,entity_321,0.2068159282207489
entity_83,entity_322,0.10211150348186493
entity_83,entity_323,0.08475079387426376
entity_83,entity_324,0.1649048626422882
entity_83,entity_325,0.12338921427726746
entity_83,entity_327,0.5419743061065674
entity_83,entity_328,0.272522509098053
entity_83,entity_329,0.22859960794448853
entity_83,entity_330,0.23703044652938843
entity_83,entity_331,-0.0609152652323246
entity_83,entity_332,-0.007810868322849274
entity_83,entity_334,0.6284162998199463
entity_83,entity_335,0.3772166073322296
entity_83,entity_336,0.5010312795639038
entity_83,entity_337,0.43447625637054443
entity_83,entity_338,0.38179102540016174
entity_83,entity_339,0.16985753178596497
entity_83,entity_340,0.35493534803390503
entity_83,entity_341,0.2769373655319214
entity_83,entity_342,0.26233264803886414
entity_83,entity_343,0.22057774662971497
entity_83,entity_344,0.299948126077652
entity_83,entity_345,0.1169678121805191
entity_83,entity_346,0.247870534658432
entity_83,entity_347,0.2400854080915451
entity_83,entity_349,0.5512866973876953
entity_83,entity_350,0.3705049157142639
entity_83,entity_351,0.34795841574668884
entity_83,entity_352,0.22590819001197815
entity_83,entity_353,0.20888423919677734
entity_83,entity_354,-0.08190600574016571
entity_83,entity_355,0.011087717488408089
entity_83,entity_357,0.5053806304931641
entity_83,entity_358,0.45117682218551636
entity_83,entity_359,0.1954822838306427
entity_83,entity_360,0.2437782883644104
